Force (N),Position (mm),Stress (MPa),Strain (%),Time (min)
164,0.330,9.14,0.944,0.0696
165,0.331,9.15,0.946,0.0697
165,0.332,9.16,0.948,0.0698
165,0.332,9.17,0.949,0.0699
165,0.333,9.19,0.950,0.0700
166,0.333,9.20,0.952,0.0701
166,0.334,9.21,0.954,0.0702
166,0.335,9.23,0.956,0.0703
166,0.335,9.24,0.957,0.0704
167,0.335,9.25,0.957,0.0705
167,0.335,9.26,0.957,0.0706
167,0.336,9.27,0.959,0.0707
167,0.336,9.29,0.961,0.0708
168,0.337,9.31,0.963,0.0709
168,0.337,9.31,0.964,0.0710
168,0.338,9.32,0.965,0.0711
168,0.338,9.33,0.967,0.0712
168,0.339,9.35,0.969,0.0713
169,0.340,9.37,0.971,0.0714
169,0.340,9.38,0.972,0.0715
169,0.341,9.38,0.973,0.0716
169,0.341,9.39,0.975,0.0717
169,0.342,9.41,0.977,0.0718
170,0.343,9.43,0.979,0.0719
170,0.343,9.44,0.981,0.0720
170,0.344,9.45,0.982,0.0721
170,0.344,9.46,0.983,0.0722
171,0.344,9.48,0.984,0.0723
171,0.345,9.50,0.985,0.0724
171,0.345,9.51,0.986,0.0725
171,0.345,9.52,0.987,0.0726
171,0.346,9.53,0.988,0.0727
172,0.346,9.54,0.990,0.0728
172,0.347,9.55,0.992,0.0729
172,0.348,9.56,0.994,0.0730
172,0.348,9.58,0.995,0.0731
173,0.349,9.59,0.996,0.0732
173,0.349,9.60,0.998,0.0733
173,0.350,9.61,0.999,0.0734
173,0.350,9.63,1.00,0.0735
173,0.350,9.64,1.00,0.0736
174,0.351,9.65,1.00,0.0737
174,0.351,9.66,1.00,0.0738
174,0.352,9.67,1.01,0.0739
174,0.353,9.69,1.01,0.0740
175,0.353,9.70,1.01,0.0741
175,0.354,9.70,1.01,0.0742
175,0.354,9.71,1.01,0.0743
175,0.354,9.73,1.01,0.0744
175,0.355,9.74,1.01,0.0745
176,0.355,9.76,1.01,0.0746
176,0.355,9.77,1.02,0.0747
176,0.356,9.77,1.02,0.0748
176,0.356,9.79,1.02,0.0749
176,0.357,9.80,1.02,0.0750
177,0.358,9.82,1.02,0.0751
177,0.358,9.83,1.02,0.0752
177,0.359,9.84,1.02,0.0753
177,0.359,9.85,1.03,0.0754
178,0.360,9.86,1.03,0.0755
178,0.361,9.88,1.03,0.0756
178,0.361,9.89,1.03,0.0757
178,0.361,9.90,1.03,0.0758
178,0.361,9.91,1.03,0.0758
179,0.362,9.92,1.03,0.0759
179,0.362,9.94,1.04,0.0760
179,0.363,9.96,1.04,0.0761
179,0.363,9.96,1.04,0.0762
179,0.364,9.97,1.04,0.0763
180,0.364,9.98,1.04,0.0764
180,0.365,9.99,1.04,0.0765
180,0.365,10.0,1.04,0.0766
180,0.366,10.0,1.05,0.0767
181,0.367,10.0,1.05,0.0768
181,0.367,10.1,1.05,0.0769
181,0.367,10.1,1.05,0.0770
181,0.368,10.1,1.05,0.0771
181,0.368,10.1,1.05,0.0772
182,0.368,10.1,1.05,0.0773
182,0.369,10.1,1.05,0.0774
182,0.369,10.1,1.06,0.0775
182,0.370,10.1,1.06,0.0776
182,0.370,10.1,1.06,0.0777
183,0.371,10.2,1.06,0.0778
183,0.372,10.2,1.06,0.0779
183,0.372,10.2,1.06,0.0780
183,0.373,10.2,1.06,0.0781
184,0.373,10.2,1.07,0.0782
184,0.374,10.2,1.07,0.0783
184,0.375,10.2,1.07,0.0784
184,0.375,10.2,1.07,0.0785
185,0.376,10.3,1.07,0.0786
185,0.376,10.3,1.07,0.0787
185,0.377,10.3,1.08,0.0788
185,0.377,10.3,1.08,0.0789
186,0.378,10.3,1.08,0.0790
186,0.378,10.3,1.08,0.0791
186,0.378,10.3,1.08,0.0792
186,0.379,10.3,1.08,0.0793
186,0.379,10.4,1.08,0.0794
187,0.380,10.4,1.09,0.0795
187,0.380,10.4,1.09,0.0796
187,0.381,10.4,1.09,0.0797
187,0.381,10.4,1.09,0.0798
187,0.382,10.4,1.09,0.0799
188,0.383,10.4,1.09,0.0800
188,0.383,10.4,1.10,0.0801
188,0.384,10.5,1.10,0.0802
188,0.384,10.5,1.10,0.0803
189,0.384,10.5,1.10,0.0804
189,0.385,10.5,1.10,0.0805
189,0.385,10.5,1.10,0.0806
189,0.386,10.5,1.10,0.0807
189,0.386,10.5,1.10,0.0808
190,0.387,10.5,1.10,0.0809
190,0.387,10.6,1.11,0.0810
190,0.388,10.6,1.11,0.0811
190,0.388,10.6,1.11,0.0812
191,0.389,10.6,1.11,0.0813
191,0.389,10.6,1.11,0.0814
191,0.390,10.6,1.11,0.0815
191,0.391,10.6,1.12,0.0816
192,0.391,10.6,1.12,0.0817
192,0.391,10.7,1.12,0.0818
192,0.391,10.7,1.12,0.0819
192,0.392,10.7,1.12,0.0820
193,0.393,10.7,1.12,0.0821
193,0.393,10.7,1.12,0.0822
193,0.394,10.7,1.12,0.0823
193,0.394,10.7,1.13,0.0824
193,0.395,10.7,1.13,0.0824
194,0.396,10.8,1.13,0.0825
194,0.396,10.8,1.13,0.0826
194,0.397,10.8,1.13,0.0827
194,0.397,10.8,1.13,0.0828
194,0.397,10.8,1.14,0.0829
195,0.398,10.8,1.14,0.0830
195,0.398,10.8,1.14,0.0831
195,0.398,10.8,1.14,0.0832
195,0.399,10.8,1.14,0.0833
195,0.399,10.9,1.14,0.0834
196,0.400,10.9,1.14,0.0835
196,0.401,10.9,1.15,0.0836
196,0.401,10.9,1.15,0.0837
196,0.402,10.9,1.15,0.0838
196,0.402,10.9,1.15,0.0839
197,0.403,10.9,1.15,0.0840
197,0.404,10.9,1.15,0.0841
197,0.404,11.0,1.15,0.0842
197,0.405,11.0,1.16,0.0843
197,0.405,11.0,1.16,0.0844
198,0.405,11.0,1.16,0.0845
198,0.406,11.0,1.16,0.0846
198,0.406,11.0,1.16,0.0847
198,0.406,11.0,1.16,0.0848
199,0.407,11.0,1.16,0.0849
199,0.407,11.0,1.16,0.0850
199,0.408,11.1,1.17,0.0851
199,0.409,11.1,1.17,0.0852
200,0.409,11.1,1.17,0.0853
200,0.410,11.1,1.17,0.0854
200,0.410,11.1,1.17,0.0855
200,0.410,11.1,1.17,0.0856
200,0.411,11.1,1.17,0.0857
201,0.411,11.1,1.17,0.0858
201,0.411,11.2,1.18,0.0859
201,0.412,11.2,1.18,0.0860
201,0.412,11.2,1.18,0.0861
201,0.413,11.2,1.18,0.0862
201,0.413,11.2,1.18,0.0863
202,0.414,11.2,1.18,0.0864
202,0.415,11.2,1.19,0.0865
202,0.415,11.2,1.19,0.0866
202,0.416,11.2,1.19,0.0867
203,0.416,11.3,1.19,0.0868
203,0.417,11.3,1.19,0.0869
203,0.418,11.3,1.19,0.0870
203,0.418,11.3,1.19,0.0871
204,0.419,11.3,1.20,0.0872
204,0.419,11.3,1.20,0.0873
204,0.420,11.3,1.20,0.0874
204,0.420,11.3,1.20,0.0875
205,0.421,11.4,1.20,0.0876
205,0.421,11.4,1.20,0.0877
205,0.421,11.4,1.20,0.0878
205,0.421,11.4,1.20,0.0879
205,0.422,11.4,1.21,0.0880
206,0.423,11.4,1.21,0.0881
206,0.423,11.4,1.21,0.0882
206,0.424,11.4,1.21,0.0883
206,0.424,11.4,1.21,0.0884
206,0.425,11.5,1.21,0.0885
207,0.426,11.5,1.22,0.0886
207,0.426,11.5,1.22,0.0887
207,0.427,11.5,1.22,0.0888
207,0.427,11.5,1.22,0.0889
207,0.427,11.5,1.22,0.0890
208,0.428,11.5,1.22,0.0891
208,0.428,11.6,1.22,0.0891
208,0.429,11.6,1.22,0.0892
208,0.429,11.6,1.23,0.0893
209,0.430,11.6,1.23,0.0894
209,0.430,11.6,1.23,0.0895
209,0.431,11.6,1.23,0.0896
209,0.431,11.6,1.23,0.0897
210,0.432,11.6,1.23,0.0898
210,0.432,11.7,1.24,0.0899
210,0.433,11.7,1.24,0.0900
210,0.434,11.7,1.24,0.0901
210,0.434,11.7,1.24,0.0902
211,0.435,11.7,1.24,0.0903
211,0.435,11.7,1.24,0.0904
211,0.435,11.7,1.24,0.0905
211,0.436,11.7,1.25,0.0906
212,0.436,11.8,1.25,0.0907
212,0.437,11.8,1.25,0.0908
212,0.437,11.8,1.25,0.0909
212,0.438,11.8,1.25,0.0910
212,0.438,11.8,1.25,0.0911
213,0.439,11.8,1.25,0.0912
213,0.439,11.8,1.26,0.0913
213,0.440,11.8,1.26,0.0914
213,0.440,11.8,1.26,0.0915
214,0.441,11.9,1.26,0.0916
214,0.442,11.9,1.26,0.0917
214,0.442,11.9,1.26,0.0918
214,0.442,11.9,1.26,0.0919
214,0.442,11.9,1.26,0.0920
215,0.443,11.9,1.27,0.0921
215,0.444,11.9,1.27,0.0922
215,0.444,11.9,1.27,0.0923
215,0.445,12.0,1.27,0.0924
215,0.445,12.0,1.27,0.0925
216,0.446,12.0,1.27,0.0926
216,0.447,12.0,1.28,0.0927
216,0.447,12.0,1.28,0.0928
216,0.448,12.0,1.28,0.0929
216,0.448,12.0,1.28,0.0930
217,0.448,12.0,1.28,0.0931
217,0.449,12.1,1.28,0.0932
217,0.449,12.1,1.28,0.0933
217,0.449,12.1,1.28,0.0934
217,0.450,12.1,1.29,0.0935
218,0.450,12.1,1.29,0.0936
218,0.451,12.1,1.29,0.0937
218,0.452,12.1,1.29,0.0938
218,0.452,12.1,1.29,0.0939
219,0.453,12.1,1.29,0.0940
219,0.453,12.2,1.29,0.0941
219,0.453,12.2,1.30,0.0942
219,0.454,12.2,1.30,0.0943
219,0.454,12.2,1.30,0.0944
219,0.454,12.2,1.30,0.0945
220,0.455,12.2,1.30,0.0946
220,0.455,12.2,1.30,0.0947
220,0.456,12.2,1.30,0.0948
220,0.456,12.2,1.30,0.0949
221,0.457,12.3,1.31,0.0950
221,0.458,12.3,1.31,0.0951
221,0.458,12.3,1.31,0.0952
221,0.459,12.3,1.31,0.0953
221,0.459,12.3,1.31,0.0954
222,0.460,12.3,1.31,0.0955
222,0.461,12.3,1.32,0.0956
222,0.461,12.3,1.32,0.0957
222,0.462,12.3,1.32,0.0958
222,0.462,12.4,1.32,0.0958
223,0.462,12.4,1.32,0.0959
223,0.463,12.4,1.32,0.0960
223,0.463,12.4,1.32,0.0961
223,0.463,12.4,1.32,0.0962
224,0.464,12.4,1.33,0.0963
224,0.464,12.4,1.33,0.0964
224,0.465,12.4,1.33,0.0965
224,0.466,12.5,1.33,0.0966
224,0.466,12.5,1.33,0.0967
225,0.467,12.5,1.33,0.0968
225,0.467,12.5,1.33,0.0969
225,0.468,12.5,1.34,0.0970
225,0.469,12.5,1.34,0.0971
226,0.469,12.5,1.34,0.0972
226,0.469,12.5,1.34,0.0973
226,0.469,12.6,1.34,0.0974
226,0.470,12.6,1.34,0.0975
226,0.470,12.6,1.34,0.0976
227,0.471,12.6,1.35,0.0977
227,0.471,12.6,1.35,0.0978
227,0.472,12.6,1.35,0.0979
227,0.473,12.6,1.35,0.0980
228,0.473,12.6,1.35,0.0981
228,0.474,12.7,1.35,0.0982
228,0.474,12.7,1.36,0.0983
228,0.475,12.7,1.36,0.0984
228,0.475,12.7,1.36,0.0985
229,0.476,12.7,1.36,0.0986
229,0.476,12.7,1.36,0.0987
229,0.476,12.7,1.36,0.0988
229,0.477,12.7,1.36,0.0989
229,0.477,12.7,1.36,0.0990
230,0.478,12.8,1.37,0.0991
230,0.479,12.8,1.37,0.0992
230,0.479,12.8,1.37,0.0993
230,0.480,12.8,1.37,0.0994
230,0.480,12.8,1.37,0.0995
231,0.481,12.8,1.37,0.0996
231,0.481,12.8,1.38,0.0997
231,0.482,12.8,1.38,0.0998
231,0.482,12.9,1.38,0.0999
231,0.482,12.9,1.38,0.100
232,0.482,12.9,1.38,0.100
232,0.483,12.9,1.38,0.100
232,0.484,12.9,1.38,0.100
232,0.484,12.9,1.38,0.100
233,0.485,12.9,1.38,0.100
233,0.485,12.9,1.39,0.101
233,0.486,12.9,1.39,0.101
233,0.487,13.0,1.39,0.101
234,0.487,13.0,1.39,0.101
234,0.488,13.0,1.39,0.101
234,0.488,13.0,1.39,0.101
234,0.488,13.0,1.40,0.101
234,0.489,13.0,1.40,0.101
235,0.489,13.0,1.40,0.101
235,0.490,13.0,1.40,0.101
235,0.490,13.0,1.40,0.102
235,0.491,13.1,1.40,0.102
235,0.491,13.1,1.40,0.102
236,0.492,13.1,1.41,0.102
236,0.492,13.1,1.41,0.102
236,0.493,13.1,1.41,0.102
236,0.493,13.1,1.41,0.102
236,0.494,13.1,1.41,0.102
237,0.495,13.1,1.41,0.102
237,0.495,13.2,1.41,0.102
237,0.495,13.2,1.41,0.103
237,0.495,13.2,1.41,0.103
237,0.496,13.2,1.42,0.103
238,0.496,13.2,1.42,0.103
238,0.497,13.2,1.42,0.103
238,0.497,13.2,1.42,0.103
238,0.498,13.2,1.42,0.103
238,0.498,13.2,1.42,0.103
238,0.499,13.2,1.42,0.103
239,0.499,13.3,1.43,0.103
239,0.500,13.3,1.43,0.104
239,0.501,13.3,1.43,0.104
239,0.501,13.3,1.43,0.104
240,0.502,13.3,1.43,0.104
240,0.502,13.3,1.43,0.104
240,0.503,13.3,1.44,0.104
240,0.503,13.3,1.44,0.104
240,0.504,13.4,1.44,0.104
241,0.504,13.4,1.44,0.104
241,0.505,13.4,1.44,0.104
241,0.505,13.4,1.44,0.105
241,0.506,13.4,1.44,0.105
242,0.506,13.4,1.45,0.105
242,0.506,13.4,1.45,0.105
242,0.507,13.4,1.45,0.105
242,0.507,13.4,1.45,0.105
242,0.508,13.5,1.45,0.105
243,0.509,13.5,1.45,0.105
243,0.509,13.5,1.46,0.105
243,0.510,13.5,1.46,0.105
243,0.510,13.5,1.46,0.106
243,0.511,13.5,1.46,0.106
244,0.512,13.5,1.46,0.106
244,0.512,13.5,1.46,0.106
244,0.512,13.6,1.46,0.106
244,0.512,13.6,1.46,0.106
244,0.513,13.6,1.46,0.106
245,0.513,13.6,1.47,0.106
245,0.514,13.6,1.47,0.106
245,0.514,13.6,1.47,0.106
245,0.515,13.6,1.47,0.106
245,0.515,13.6,1.47,0.107
246,0.516,13.6,1.47,0.107
246,0.517,13.7,1.48,0.107
246,0.517,13.7,1.48,0.107
246,0.518,13.7,1.48,0.107
246,0.518,13.7,1.48,0.107
247,0.518,13.7,1.48,0.107
247,0.519,13.7,1.48,0.107
247,0.519,13.7,1.48,0.107
247,0.520,13.7,1.48,0.107
247,0.520,13.7,1.49,0.108
248,0.521,13.8,1.49,0.108
248,0.522,13.8,1.49,0.108
248,0.522,13.8,1.49,0.108
248,0.523,13.8,1.49,0.108
248,0.523,13.8,1.49,0.108
249,0.524,13.8,1.50,0.108
249,0.524,13.8,1.50,0.108
249,0.525,13.8,1.50,0.108
249,0.525,13.9,1.50,0.108
249,0.525,13.9,1.50,0.109
250,0.525,13.9,1.50,0.109
250,0.526,13.9,1.50,0.109
250,0.527,13.9,1.51,0.109
250,0.527,13.9,1.51,0.109
250,0.528,13.9,1.51,0.109
251,0.528,13.9,1.51,0.109
251,0.529,13.9,1.51,0.109
251,0.530,13.9,1.51,0.109
251,0.530,14.0,1.51,0.109
251,0.531,14.0,1.52,0.110
252,0.531,14.0,1.52,0.110
252,0.531,14.0,1.52,0.110
252,0.532,14.0,1.52,0.110
252,0.532,14.0,1.52,0.110
252,0.532,14.0,1.52,0.110
253,0.533,14.0,1.52,0.110
253,0.533,14.0,1.52,0.110
253,0.534,14.1,1.53,0.110
253,0.535,14.1,1.53,0.110
253,0.535,14.1,1.53,0.111
254,0.536,14.1,1.53,0.111
254,0.536,14.1,1.53,0.111
254,0.537,14.1,1.53,0.111
254,0.538,14.1,1.54,0.111
254,0.538,14.1,1.54,0.111
255,0.539,14.1,1.54,0.111
255,0.539,14.1,1.54,0.111
255,0.539,14.2,1.54,0.111
255,0.540,14.2,1.54,0.111
255,0.540,14.2,1.54,0.112
255,0.540,14.2,1.54,0.112
256,0.541,14.2,1.54,0.112
256,0.541,14.2,1.55,0.112
256,0.542,14.2,1.55,0.112
256,0.542,14.2,1.55,0.112
256,0.543,14.2,1.55,0.112
257,0.544,14.3,1.55,0.112
257,0.544,14.3,1.55,0.112
257,0.545,14.3,1.56,0.112
257,0.545,14.3,1.56,0.112
257,0.546,14.3,1.56,0.113
258,0.546,14.3,1.56,0.113
258,0.547,14.3,1.56,0.113
258,0.547,14.3,1.56,0.113
258,0.547,14.3,1.56,0.113
258,0.547,14.4,1.56,0.113
259,0.548,14.4,1.57,0.113
259,0.549,14.4,1.57,0.113
259,0.549,14.4,1.57,0.113
259,0.550,14.4,1.57,0.113
259,0.550,14.4,1.57,0.114
259,0.550,14.4,1.57,0.114
260,0.551,14.4,1.57,0.114
260,0.552,14.4,1.58,0.114
260,0.552,14.4,1.58,0.114
260,0.553,14.5,1.58,0.114
260,0.553,14.5,1.58,0.114
261,0.554,14.5,1.58,0.114
261,0.554,14.5,1.58,0.114
261,0.555,14.5,1.59,0.114
261,0.556,14.5,1.59,0.115
261,0.556,14.5,1.59,0.115
262,0.557,14.5,1.59,0.115
262,0.557,14.5,1.59,0.115
262,0.557,14.6,1.59,0.115
262,0.558,14.6,1.59,0.115
263,0.558,14.6,1.59,0.115
263,0.559,14.6,1.60,0.115
263,0.559,14.6,1.60,0.115
263,0.560,14.6,1.60,0.115
263,0.560,14.6,1.60,0.116
264,0.561,14.6,1.60,0.116
264,0.561,14.6,1.60,0.116
264,0.562,14.7,1.61,0.116
264,0.562,14.7,1.61,0.116
264,0.563,14.7,1.61,0.116
264,0.564,14.7,1.61,0.116
265,0.564,14.7,1.61,0.116
265,0.565,14.7,1.61,0.116
265,0.565,14.7,1.61,0.116
265,0.565,14.7,1.62,0.117
265,0.566,14.7,1.62,0.117
266,0.566,14.8,1.62,0.117
266,0.567,14.8,1.62,0.117
266,0.567,14.8,1.62,0.117
266,0.568,14.8,1.62,0.117
266,0.568,14.8,1.62,0.117
267,0.569,14.8,1.63,0.117
267,0.570,14.8,1.63,0.117
267,0.570,14.8,1.63,0.117
267,0.570,14.8,1.63,0.118
267,0.571,14.8,1.63,0.118
268,0.571,14.9,1.63,0.118
268,0.571,14.9,1.63,0.118
268,0.572,14.9,1.63,0.118
268,0.572,14.9,1.64,0.118
268,0.573,14.9,1.64,0.118
268,0.574,14.9,1.64,0.118
269,0.574,14.9,1.64,0.118
269,0.575,14.9,1.64,0.118
269,0.575,14.9,1.64,0.119
269,0.576,14.9,1.65,0.119
269,0.577,15.0,1.65,0.119
269,0.577,15.0,1.65,0.119
270,0.578,15.0,1.65,0.119
270,0.578,15.0,1.65,0.119
270,0.578,15.0,1.65,0.119
270,0.579,15.0,1.65,0.119
270,0.579,15.0,1.65,0.119
270,0.579,15.0,1.66,0.119
271,0.580,15.0,1.66,0.119
271,0.580,15.0,1.66,0.120
271,0.581,15.1,1.66,0.120
271,0.582,15.1,1.66,0.120
272,0.583,15.1,1.66,0.120
272,0.583,15.1,1.67,0.120
272,0.584,15.1,1.67,0.120
272,0.584,15.1,1.67,0.120
272,0.584,15.1,1.67,0.120
272,0.585,15.1,1.67,0.120
272,0.585,15.1,1.67,0.120
273,0.585,15.1,1.67,0.121
273,0.586,15.2,1.67,0.121
273,0.587,15.2,1.68,0.121
273,0.587,15.2,1.68,0.121
273,0.588,15.2,1.68,0.121
273,0.588,15.2,1.68,0.121
274,0.589,15.2,1.68,0.121
274,0.589,15.2,1.68,0.121
274,0.590,15.2,1.69,0.121
274,0.590,15.2,1.69,0.121
274,0.591,15.2,1.69,0.122
274,0.591,15.2,1.69,0.122
275,0.592,15.3,1.69,0.122
275,0.592,15.3,1.69,0.122
275,0.592,15.3,1.69,0.122
275,0.593,15.3,1.69,0.122
275,0.593,15.3,1.69,0.122
275,0.594,15.3,1.70,0.122
276,0.595,15.3,1.70,0.122
276,0.595,15.3,1.70,0.122
276,0.596,15.3,1.70,0.123
276,0.596,15.3,1.70,0.123
276,0.596,15.4,1.70,0.123
277,0.597,15.4,1.70,0.123
277,0.597,15.4,1.71,0.123
277,0.598,15.4,1.71,0.123
277,0.598,15.4,1.71,0.123
277,0.599,15.4,1.71,0.123
277,0.599,15.4,1.71,0.123
278,0.600,15.4,1.71,0.123
278,0.600,15.4,1.72,0.124
278,0.601,15.4,1.72,0.124
278,0.601,15.4,1.72,0.124
278,0.602,15.4,1.72,0.124
278,0.603,15.5,1.72,0.124
278,0.603,15.5,1.72,0.124
279,0.603,15.5,1.72,0.124
279,0.603,15.5,1.72,0.124
279,0.604,15.5,1.73,0.124
279,0.605,15.5,1.73,0.124
279,0.605,15.5,1.73,0.125
279,0.606,15.5,1.73,0.125
279,0.606,15.5,1.73,0.125
279,0.606,15.5,1.73,0.125
280,0.607,15.5,1.73,0.125
280,0.607,15.5,1.73,0.125
280,0.608,15.5,1.74,0.125
280,0.609,15.6,1.74,0.125
280,0.609,15.6,1.74,0.125
280,0.610,15.6,1.74,0.125
280,0.610,15.6,1.74,0.126
281,0.610,15.6,1.74,0.126
281,0.611,15.6,1.74,0.126
281,0.611,15.6,1.75,0.126
281,0.611,15.6,1.75,0.126
281,0.612,15.6,1.75,0.126
281,0.612,15.6,1.75,0.126
282,0.613,15.6,1.75,0.126
282,0.614,15.7,1.75,0.126
282,0.614,15.7,1.76,0.126
282,0.615,15.7,1.76,0.126
282,0.615,15.7,1.76,0.127
282,0.616,15.7,1.76,0.127
282,0.616,15.7,1.76,0.127
283,0.616,15.7,1.76,0.127
283,0.616,15.7,1.76,0.127
283,0.616,15.7,1.76,0.127
283,0.617,15.7,1.76,0.127
283,0.618,15.7,1.77,0.127
283,0.619,15.7,1.77,0.127
283,0.620,15.7,1.77,0.127
283,0.620,15.7,1.77,0.128
283,0.621,15.7,1.77,0.128
284,0.621,15.8,1.78,0.128
284,0.622,15.8,1.78,0.128
284,0.622,15.8,1.78,0.128
284,0.623,15.8,1.78,0.128
284,0.623,15.8,1.78,0.128
284,0.624,15.8,1.78,0.128
285,0.624,15.8,1.78,0.128
285,0.624,15.8,1.78,0.128
285,0.625,15.8,1.79,0.129
285,0.626,15.8,1.79,0.129
285,0.626,15.8,1.79,0.129
285,0.627,15.9,1.79,0.129
285,0.627,15.9,1.79,0.129
286,0.628,15.9,1.79,0.129
286,0.628,15.9,1.79,0.129
286,0.629,15.9,1.80,0.129
286,0.629,15.9,1.80,0.129
286,0.630,15.9,1.80,0.129
286,0.630,15.9,1.80,0.130
286,0.630,15.9,1.80,0.130
287,0.631,15.9,1.80,0.130
287,0.631,15.9,1.80,0.130
287,0.632,15.9,1.81,0.130
287,0.632,15.9,1.81,0.130
287,0.633,16.0,1.81,0.130
287,0.633,16.0,1.81,0.130
287,0.634,16.0,1.81,0.130
288,0.635,16.0,1.81,0.130
288,0.635,16.0,1.82,0.131
288,0.636,16.0,1.82,0.131
288,0.636,16.0,1.82,0.131
288,0.636,16.0,1.82,0.131
288,0.637,16.0,1.82,0.131
288,0.637,16.0,1.82,0.131
289,0.638,16.0,1.82,0.131
289,0.638,16.0,1.82,0.131
289,0.639,16.0,1.82,0.131
289,0.639,16.1,1.83,0.131
289,0.640,16.1,1.83,0.132
289,0.640,16.1,1.83,0.132
289,0.641,16.1,1.83,0.132
289,0.641,16.1,1.83,0.132
290,0.642,16.1,1.83,0.132
290,0.643,16.1,1.84,0.132
290,0.643,16.1,1.84,0.132
290,0.644,16.1,1.84,0.132
290,0.644,16.1,1.84,0.132
290,0.645,16.1,1.84,0.132
291,0.646,16.1,1.85,0.132
291,0.646,16.2,1.85,0.133
291,0.646,16.2,1.85,0.133
291,0.646,16.2,1.85,0.133
291,0.647,16.2,1.85,0.133
291,0.648,16.2,1.85,0.133
291,0.648,16.2,1.85,0.133
292,0.649,16.2,1.85,0.133
292,0.649,16.2,1.85,0.133
292,0.650,16.2,1.86,0.133
292,0.650,16.2,1.86,0.133
292,0.651,16.2,1.86,0.134
292,0.651,16.2,1.86,0.134
292,0.652,16.2,1.86,0.134
293,0.652,16.3,1.86,0.134
293,0.653,16.3,1.87,0.134
293,0.654,16.3,1.87,0.134
293,0.654,16.3,1.87,0.134
293,0.654,16.3,1.87,0.134
294,0.654,16.3,1.87,0.134
294,0.655,16.3,1.87,0.134
294,0.656,16.3,1.87,0.135
294,0.656,16.3,1.87,0.135
294,0.657,16.3,1.88,0.135
294,0.657,16.4,1.88,0.135
295,0.658,16.4,1.88,0.135
295,0.658,16.4,1.88,0.135
295,0.659,16.4,1.88,0.135
295,0.659,16.4,1.88,0.135
295,0.660,16.4,1.89,0.135
295,0.660,16.4,1.89,0.135
296,0.661,16.4,1.89,0.136
296,0.661,16.4,1.89,0.136
296,0.661,16.5,1.89,0.136
296,0.662,16.5,1.89,0.136
296,0.662,16.5,1.89,0.136
297,0.663,16.5,1.89,0.136
297,0.664,16.5,1.90,0.136
297,0.664,16.5,1.90,0.136
297,0.665,16.5,1.90,0.136
297,0.665,16.5,1.90,0.136
298,0.665,16.5,1.90,0.137
298,0.666,16.6,1.90,0.137
298,0.666,16.6,1.90,0.137
298,0.667,16.6,1.90,0.137
299,0.667,16.6,1.91,0.137
299,0.668,16.6,1.91,0.137
299,0.668,16.6,1.91,0.137
299,0.669,16.6,1.91,0.137
299,0.669,16.6,1.91,0.137
299,0.670,16.6,1.91,0.137
300,0.670,16.6,1.91,0.138
300,0.670,16.6,1.92,0.138
300,0.671,16.7,1.92,0.138
300,0.672,16.7,1.92,0.138
300,0.672,16.7,1.92,0.138
301,0.673,16.7,1.92,0.138
301,0.673,16.7,1.92,0.138
301,0.674,16.7,1.93,0.138
301,0.674,16.7,1.93,0.138
301,0.675,16.7,1.93,0.138
301,0.675,16.7,1.93,0.139
302,0.675,16.8,1.93,0.139
302,0.676,16.8,1.93,0.139
302,0.676,16.8,1.93,0.139
302,0.677,16.8,1.93,0.139
302,0.678,16.8,1.94,0.139
303,0.678,16.8,1.94,0.139
303,0.679,16.8,1.94,0.139
303,0.679,16.8,1.94,0.139
303,0.680,16.8,1.94,0.139
303,0.681,16.9,1.94,0.139
304,0.681,16.9,1.95,0.140
304,0.681,16.9,1.95,0.140
304,0.681,16.9,1.95,0.140
304,0.682,16.9,1.95,0.140
304,0.682,16.9,1.95,0.140
305,0.683,16.9,1.95,0.140
305,0.683,16.9,1.95,0.140
305,0.684,16.9,1.95,0.140
305,0.684,17.0,1.96,0.140
305,0.685,17.0,1.96,0.140
306,0.686,17.0,1.96,0.141
306,0.686,17.0,1.96,0.141
306,0.687,17.0,1.96,0.141
306,0.687,17.0,1.96,0.141
306,0.687,17.0,1.96,0.141
307,0.688,17.0,1.97,0.141
307,0.688,17.1,1.97,0.141
307,0.689,17.1,1.97,0.141
307,0.689,17.1,1.97,0.141
307,0.690,17.1,1.97,0.141
308,0.690,17.1,1.97,0.142
308,0.691,17.1,1.97,0.142
308,0.691,17.1,1.98,0.142
308,0.692,17.1,1.98,0.142
308,0.692,17.1,1.98,0.142
308,0.693,17.1,1.98,0.142
309,0.693,17.2,1.98,0.142
309,0.693,17.2,1.98,0.142
309,0.694,17.2,1.98,0.142
309,0.694,17.2,1.98,0.142
310,0.695,17.2,1.98,0.143
310,0.695,17.2,1.99,0.143
310,0.696,17.2,1.99,0.143
310,0.696,17.2,1.99,0.143
310,0.697,17.2,1.99,0.143
310,0.697,17.2,1.99,0.143
311,0.698,17.3,1.99,0.143
311,0.698,17.3,2.00,0.143
311,0.699,17.3,2.00,0.143
311,0.700,17.3,2.00,0.143
311,0.700,17.3,2.00,0.144
312,0.701,17.3,2.00,0.144
312,0.701,17.3,2.00,0.144
312,0.702,17.3,2.01,0.144
312,0.703,17.3,2.01,0.144
312,0.703,17.4,2.01,0.144
313,0.704,17.4,2.01,0.144
313,0.704,17.4,2.01,0.144
