Force (N),Position (mm),Stress (MPa),Strain (%),Time (min)
107,69.4,1.70,198,34.7
108,69.5,1.71,198,34.7
108,69.5,1.71,198,34.7
108,69.5,1.71,199,34.8
108,69.5,1.72,199,34.8
109,69.5,1.72,199,34.8
109,69.6,1.72,199,34.8
109,69.6,1.73,199,34.8
109,69.6,1.73,199,34.8
109,69.6,1.73,199,34.8
109,69.6,1.74,199,34.8
109,69.7,1.74,199,34.8
110,69.7,1.74,199,34.8
110,69.7,1.74,199,34.9
110,69.7,1.74,199,34.9
110,69.7,1.74,199,34.9
110,69.8,1.74,199,34.9
110,69.8,1.74,199,34.9
110,69.8,1.74,199,34.9
110,69.8,1.74,200,34.9
110,69.9,1.74,200,34.9
110,69.9,1.74,200,34.9
110,69.9,1.74,200,35.0
110,69.9,1.74,200,35.0
110,69.9,1.74,200,35.0
109,70.0,1.73,200,35.0
109,70.0,1.73,200,35.0
109,70.0,1.73,200,35.0
109,70.0,1.72,200,35.0
109,70.0,1.72,200,35.0
108,70.1,1.72,200,35.0
108,70.1,1.71,200,35.0
108,70.1,1.71,200,35.1
108,70.1,1.71,200,35.1
107,70.1,1.70,200,35.1
107,70.2,1.70,200,35.1
107,70.2,1.69,201,35.1
106,70.2,1.69,201,35.1
106,70.2,1.68,201,35.1
106,70.3,1.68,201,35.1
106,70.3,1.67,201,35.1
105,70.3,1.67,201,35.2
105,70.3,1.66,201,35.2
104,70.3,1.66,201,35.2
104,70.4,1.65,201,35.2
104,70.4,1.64,201,35.2
103,70.4,1.64,201,35.2
103,70.4,1.63,201,35.2
102,70.4,1.62,201,35.2
102,70.5,1.62,201,35.2
101,70.5,1.61,201,35.2
101,70.5,1.60,201,35.3
100,70.5,1.59,201,35.3
99.8,70.5,1.58,202,35.3
99.3,70.6,1.58,202,35.3
98.8,70.6,1.57,202,35.3
98.3,70.6,1.56,202,35.3
97.7,70.6,1.55,202,35.3
97.2,70.7,1.54,202,35.3
96.7,70.7,1.53,202,35.3
96.2,70.7,1.53,202,35.4
95.6,70.7,1.52,202,35.4
95.0,70.7,1.51,202,35.4
94.5,70.8,1.50,202,35.4
94.0,70.8,1.49,202,35.4
93.5,70.8,1.48,202,35.4
93.0,70.8,1.48,202,35.4
92.5,70.8,1.47,202,35.4
92.0,70.9,1.46,202,35.4
91.5,70.9,1.45,203,35.4
90.8,70.9,1.44,203,35.5
90.3,70.9,1.43,203,35.5
89.8,70.9,1.43,203,35.5
89.2,71.0,1.42,203,35.5
88.7,71.0,1.41,203,35.5
88.2,71.0,1.40,203,35.5
87.5,71.0,1.39,203,35.5
87.0,71.0,1.38,203,35.5
86.5,71.1,1.37,203,35.5
85.8,71.1,1.36,203,35.5
85.3,71.1,1.35,203,35.6
84.8,71.1,1.35,203,35.6
84.2,71.2,1.34,203,35.6
83.8,71.2,1.33,203,35.6
83.3,71.2,1.32,203,35.6
82.7,71.2,1.31,203,35.6
82.2,71.2,1.30,204,35.6
81.7,71.3,1.30,204,35.6
81.2,71.3,1.29,204,35.6
80.7,71.3,1.28,204,35.7
80.2,71.3,1.27,204,35.7
79.7,71.3,1.26,204,35.7
79.2,71.4,1.26,204,35.7
78.7,71.4,1.25,204,35.7
78.2,71.4,1.24,204,35.7
77.5,71.4,1.23,204,35.7
76.8,71.4,1.22,204,35.7
76.5,71.5,1.21,204,35.7
76.0,71.5,1.21,204,35.7
75.5,71.5,1.20,204,35.8
75.0,71.5,1.19,204,35.8
74.6,71.6,1.18,204,35.8
74.2,71.6,1.18,204,35.8
73.8,71.6,1.17,205,35.8
73.3,71.6,1.16,205,35.8
72.9,71.6,1.16,205,35.8
72.5,71.7,1.15,205,35.8
72.2,71.7,1.15,205,35.8
71.8,71.7,1.14,205,35.9
71.5,71.7,1.13,205,35.9
71.2,71.7,1.13,205,35.9
70.8,71.8,1.12,205,35.9
70.7,71.8,1.12,205,35.9
70.3,71.8,1.12,205,35.9
70.0,71.8,1.11,205,35.9
69.8,71.8,1.11,205,35.9
69.7,71.9,1.11,205,35.9
69.3,71.9,1.10,205,35.9
69.0,71.9,1.10,205,36.0
68.7,71.9,1.09,206,36.0
68.5,72.0,1.09,206,36.0
68.2,72.0,1.08,206,36.0
67.8,72.0,1.08,206,36.0
67.7,72.0,1.07,206,36.0
67.3,72.0,1.07,206,36.0
67.0,72.1,1.06,206,36.0
66.7,72.1,1.06,206,36.0
66.3,72.1,1.05,206,36.1
66.2,72.1,1.05,206,36.1
65.8,72.1,1.04,206,36.1
65.5,72.2,1.04,206,36.1
65.3,72.2,1.04,206,36.1
65.0,72.2,1.03,206,36.1
64.8,72.2,1.03,206,36.1
64.5,72.2,1.02,206,36.1
64.2,72.3,1.02,206,36.1
64.0,72.3,1.02,207,36.1
63.7,72.3,1.01,207,36.2
63.3,72.3,1.01,207,36.2
63.2,72.3,1.00,207,36.2
62.8,72.4,0.997,207,36.2
62.5,72.4,0.992,207,36.2
62.2,72.4,0.987,207,36.2
61.8,72.4,0.981,207,36.2
61.5,72.5,0.976,207,36.2
61.2,72.5,0.971,207,36.2
60.8,72.5,0.966,207,36.3
60.5,72.5,0.960,207,36.3
60.2,72.5,0.955,207,36.3
59.8,72.6,0.950,207,36.3
59.7,72.6,0.947,207,36.3
59.3,72.6,0.942,207,36.3
59.0,72.6,0.937,207,36.3
58.7,72.6,0.931,208,36.3
58.5,72.7,0.929,208,36.3
58.2,72.7,0.923,208,36.3
58.0,72.7,0.921,208,36.4
57.7,72.7,0.915,208,36.4
57.3,72.7,0.910,208,36.4
57.0,72.8,0.905,208,36.4
56.8,72.8,0.902,208,36.4
56.5,72.8,0.897,208,36.4
56.2,72.8,0.892,208,36.4
55.8,72.9,0.886,208,36.4
55.7,72.9,0.884,208,36.4
55.5,72.9,0.881,208,36.5
55.2,72.9,0.876,208,36.5
55.0,72.9,0.873,208,36.5
54.7,73.0,0.868,208,36.5
54.5,73.0,0.865,209,36.5
54.2,73.0,0.860,209,36.5
54.0,73.0,0.857,209,36.5
53.7,73.0,0.852,209,36.5
53.7,73.1,0.852,209,36.5
53.3,73.1,0.847,209,36.5
53.2,73.1,0.844,209,36.6
53.0,73.1,0.841,209,36.6
52.8,73.1,0.839,209,36.6
52.7,73.2,0.836,209,36.6
52.5,73.2,0.833,209,36.6
52.3,73.2,0.831,209,36.6
52.2,73.2,0.828,209,36.6
52.0,73.3,0.825,209,36.6
51.8,73.3,0.823,209,36.6
51.7,73.3,0.820,209,36.7
51.5,73.3,0.817,209,36.7
51.3,73.3,0.815,210,36.7
51.0,73.4,0.810,210,36.7
50.8,73.4,0.807,210,36.7
50.7,73.4,0.804,210,36.7
50.5,73.4,0.802,210,36.7
50.3,73.4,0.799,210,36.7
50.2,73.5,0.796,210,36.7
49.8,73.5,0.791,210,36.7
49.7,73.5,0.788,210,36.8
49.5,73.5,0.786,210,36.8
49.3,73.5,0.783,210,36.8
49.2,73.6,0.780,210,36.8
49.0,73.6,0.778,210,36.8
48.8,73.6,0.775,210,36.8
48.5,73.6,0.770,210,36.8
48.3,73.7,0.767,210,36.8
48.2,73.7,0.765,210,36.8
48.0,73.7,0.762,211,36.9
47.8,73.7,0.759,211,36.9
47.8,73.7,0.759,211,36.9
47.7,73.8,0.757,211,36.9
47.5,73.8,0.754,211,36.9
47.5,73.8,0.754,211,36.9
47.3,73.8,0.751,211,36.9
47.2,73.8,0.749,211,36.9
47.0,73.9,0.746,211,36.9
47.0,73.9,0.746,211,36.9
46.8,73.9,0.743,211,37.0
46.8,73.9,0.743,211,37.0
46.7,73.9,0.741,211,37.0
46.7,74.0,0.741,211,37.0
46.7,74.0,0.741,211,37.0
46.5,74.0,0.738,211,37.0
46.5,74.0,0.738,212,37.0
46.3,74.0,0.735,212,37.0
46.2,74.1,0.733,212,37.0
46.3,74.1,0.735,212,37.1
46.2,74.1,0.733,212,37.1
46.0,74.1,0.730,212,37.1
46.0,74.2,0.730,212,37.1
45.8,74.2,0.728,212,37.1
45.8,74.2,0.728,212,37.1
45.7,74.2,0.725,212,37.1
45.7,74.2,0.725,212,37.1
45.5,74.3,0.722,212,37.1
45.5,74.3,0.722,212,37.1
45.3,74.3,0.720,212,37.2
45.2,74.3,0.717,212,37.2
45.2,74.3,0.717,212,37.2
45.0,74.4,0.714,212,37.2
45.0,74.4,0.714,213,37.2
44.8,74.4,0.712,213,37.2
44.7,74.4,0.709,213,37.2
44.7,74.4,0.709,213,37.2
44.7,74.5,0.709,213,37.2
44.5,74.5,0.706,213,37.2
44.5,74.5,0.706,213,37.3
44.3,74.5,0.704,213,37.3
44.3,74.6,0.704,213,37.3
44.2,74.6,0.701,213,37.3
44.2,74.6,0.701,213,37.3
44.2,74.6,0.701,213,37.3
44.0,74.6,0.698,213,37.3
43.8,74.7,0.696,213,37.3
43.7,74.7,0.693,213,37.3
43.7,74.7,0.693,213,37.4
43.5,74.7,0.690,213,37.4
43.3,74.7,0.688,214,37.4
43.3,74.8,0.688,214,37.4
43.2,74.8,0.685,214,37.4
43.0,74.8,0.683,214,37.4
43.0,74.8,0.683,214,37.4
42.8,74.8,0.680,214,37.4
42.7,74.9,0.677,214,37.4
42.5,74.9,0.675,214,37.4
42.3,74.9,0.672,214,37.5
42.3,74.9,0.672,214,37.5
42.2,75.0,0.669,214,37.5
42.0,75.0,0.667,214,37.5
42.0,75.0,0.667,214,37.5
41.8,75.0,0.664,214,37.5
41.7,75.0,0.661,214,37.5
41.7,75.1,0.661,214,37.5
41.5,75.1,0.659,215,37.5
41.5,75.1,0.659,215,37.6
41.3,75.1,0.656,215,37.6
41.2,75.1,0.653,215,37.6
41.2,75.2,0.653,215,37.6
41.0,75.2,0.651,215,37.6
41.0,75.2,0.651,215,37.6
40.8,75.2,0.648,215,37.6
40.7,75.2,0.646,215,37.6
40.5,75.3,0.643,215,37.6
40.5,75.3,0.643,215,37.6
40.3,75.3,0.640,215,37.7
40.3,75.3,0.640,215,37.7
40.2,75.4,0.638,215,37.7
40.2,75.4,0.638,215,37.7
40.2,75.4,0.638,215,37.7
40.0,75.4,0.635,215,37.7
40.0,75.4,0.635,216,37.7
39.8,75.5,0.632,216,37.7
39.8,75.5,0.632,216,37.7
39.7,75.5,0.630,216,37.8
39.5,75.5,0.627,216,37.8
39.5,75.5,0.627,216,37.8
39.3,75.6,0.624,216,37.8
39.3,75.6,0.624,216,37.8
39.2,75.6,0.622,216,37.8
39.0,75.6,0.619,216,37.8
39.0,75.6,0.619,216,37.8
39.0,75.7,0.619,216,37.8
38.8,75.7,0.616,216,37.8
38.8,75.7,0.616,216,37.9
38.7,75.7,0.614,216,37.9
38.7,75.7,0.614,216,37.9
38.5,75.8,0.611,216,37.9
38.3,75.8,0.608,217,37.9
38.3,75.8,0.608,217,37.9
38.2,75.8,0.606,217,37.9
38.2,75.9,0.606,217,37.9
38.0,75.9,0.603,217,37.9
38.0,75.9,0.603,217,38.0
37.8,75.9,0.601,217,38.0
37.8,75.9,0.601,217,38.0
37.7,76.0,0.598,217,38.0
37.7,76.0,0.598,217,38.0
37.4,76.0,0.594,217,38.0
37.3,76.0,0.593,217,38.0
37.3,76.0,0.593,217,38.0
37.2,76.1,0.590,217,38.0
37.0,76.1,0.587,217,38.0
37.0,76.1,0.587,217,38.1
36.8,76.1,0.585,218,38.1
36.7,76.1,0.582,218,38.1
36.7,76.2,0.582,218,38.1
36.5,76.2,0.579,218,38.1
36.3,76.2,0.577,218,38.1
36.2,76.2,0.574,218,38.1
36.2,76.3,0.574,218,38.1
36.0,76.3,0.572,218,38.1
35.9,76.3,0.570,218,38.2
35.8,76.3,0.569,218,38.2
35.7,76.3,0.566,218,38.2
35.7,76.4,0.566,218,38.2
35.5,76.4,0.563,218,38.2
35.5,76.4,0.563,218,38.2
35.4,76.4,0.562,218,38.2
35.3,76.4,0.561,218,38.2
35.2,76.5,0.558,218,38.2
35.2,76.5,0.558,219,38.2
35.0,76.5,0.556,219,38.3
35.0,76.5,0.556,219,38.3
34.7,76.5,0.550,219,38.3
34.7,76.6,0.550,219,38.3
34.5,76.6,0.548,219,38.3
34.5,76.6,0.548,219,38.3
34.3,76.6,0.545,219,38.3
34.3,76.7,0.545,219,38.3
34.3,76.7,0.545,219,38.3
34.3,76.7,0.545,219,38.4
34.2,76.7,0.542,219,38.4
34.2,76.7,0.542,219,38.4
34.0,76.8,0.540,219,38.4
34.0,76.8,0.540,219,38.4
34.0,76.8,0.540,219,38.4
33.8,76.8,0.537,219,38.4
33.8,76.8,0.537,220,38.4
33.7,76.9,0.534,220,38.4
33.7,76.9,0.534,220,38.4
33.5,76.9,0.532,220,38.5
33.5,76.9,0.532,220,38.5
33.5,76.9,0.532,220,38.5
33.5,77.0,0.532,220,38.5
33.3,77.0,0.529,220,38.5
33.3,77.0,0.529,220,38.5
33.2,77.0,0.526,220,38.5
33.2,77.1,0.526,220,38.5
33.2,77.1,0.526,220,38.5
33.2,77.1,0.526,220,38.6
33.0,77.1,0.524,220,38.6
33.0,77.1,0.524,220,38.6
32.9,77.2,0.522,220,38.6
32.7,77.2,0.519,221,38.6
32.7,77.2,0.519,221,38.6
32.7,77.2,0.519,221,38.6
32.5,77.2,0.516,221,38.6
32.5,77.3,0.516,221,38.6
32.5,77.3,0.516,221,38.6
32.3,77.3,0.513,221,38.7
32.3,77.3,0.513,221,38.7
32.3,77.3,0.513,221,38.7
32.2,77.4,0.511,221,38.7
32.2,77.4,0.511,221,38.7
32.0,77.4,0.508,221,38.7
32.0,77.4,0.508,221,38.7
31.8,77.4,0.505,221,38.7
31.8,77.5,0.505,221,38.7
31.7,77.5,0.503,221,38.7
31.7,77.5,0.503,221,38.8
31.7,77.5,0.503,222,38.8
31.5,77.6,0.500,222,38.8
31.5,77.6,0.500,222,38.8
31.3,77.6,0.497,222,38.8
31.3,77.6,0.497,222,38.8
31.3,77.6,0.497,222,38.8
31.2,77.7,0.495,222,38.8
31.0,77.7,0.492,222,38.8
31.0,77.7,0.492,222,38.9
30.8,77.7,0.489,222,38.9
30.8,77.7,0.489,222,38.9
30.5,77.8,0.484,222,38.9
30.7,77.8,0.487,222,38.9
30.2,77.8,0.479,222,38.9
30.0,77.8,0.476,222,38.9
30.0,77.8,0.476,222,38.9
29.8,77.9,0.474,222,38.9
29.8,77.9,0.474,223,38.9
30.0,77.9,0.476,223,39.0
29.8,77.9,0.474,223,39.0
29.7,78.0,0.471,223,39.0
29.7,78.0,0.471,223,39.0
29.5,78.0,0.468,223,39.0
29.5,78.0,0.468,223,39.0
29.5,78.0,0.468,223,39.0
29.3,78.1,0.466,223,39.0
29.3,78.1,0.465,223,39.0
29.2,78.1,0.463,223,39.1
29.0,78.1,0.460,223,39.1
29.0,78.1,0.460,223,39.1
29.0,78.2,0.460,223,39.1
28.9,78.2,0.458,223,39.1
28.8,78.2,0.458,223,39.1
28.8,78.2,0.458,224,39.1
28.7,78.2,0.455,224,39.1
28.5,78.3,0.452,224,39.1
28.7,78.3,0.455,224,39.1
28.6,78.3,0.454,224,39.2
28.5,78.3,0.452,224,39.2
28.3,78.4,0.450,224,39.2
28.3,78.4,0.450,224,39.2
28.2,78.4,0.447,224,39.2
28.2,78.4,0.447,224,39.2
28.0,78.4,0.444,224,39.2
27.8,78.5,0.442,224,39.2
27.8,78.5,0.442,224,39.2
27.8,78.5,0.442,224,39.3
27.7,78.5,0.439,224,39.3
27.5,78.5,0.437,224,39.3
27.5,78.6,0.437,224,39.3
27.5,78.6,0.437,225,39.3
27.3,78.6,0.434,225,39.3
27.2,78.6,0.431,225,39.3
27.2,78.6,0.431,225,39.3
27.2,78.7,0.431,225,39.3
27.2,78.7,0.431,225,39.3
27.0,78.7,0.429,225,39.4
27.0,78.7,0.429,225,39.4
26.8,78.7,0.426,225,39.4
26.8,78.8,0.426,225,39.4
26.8,78.8,0.426,225,39.4
26.7,78.8,0.423,225,39.4
26.7,78.8,0.423,225,39.4
26.7,78.9,0.423,225,39.4
26.7,78.9,0.423,225,39.4
26.5,78.9,0.421,225,39.5
26.5,78.9,0.421,225,39.5
26.5,78.9,0.421,226,39.5
26.5,79.0,0.421,226,39.5
26.3,79.0,0.418,226,39.5
26.3,79.0,0.418,226,39.5
26.2,79.0,0.415,226,39.5
26.2,79.0,0.415,226,39.5
26.2,79.1,0.415,226,39.5
26.0,79.1,0.413,226,39.5
26.0,79.1,0.413,226,39.6
26.0,79.1,0.413,226,39.6
25.8,79.1,0.410,226,39.6
25.8,79.2,0.410,226,39.6
25.8,79.2,0.410,226,39.6
25.8,79.2,0.410,226,39.6
25.7,79.2,0.407,226,39.6
25.7,79.3,0.407,226,39.6
25.7,79.3,0.407,226,39.6
25.7,79.3,0.407,227,39.7
25.7,79.3,0.407,227,39.7
25.5,79.3,0.405,227,39.7
25.5,79.4,0.405,227,39.7
25.5,79.4,0.405,227,39.7
25.5,79.4,0.405,227,39.7
25.3,79.4,0.402,227,39.7
25.3,79.4,0.402,227,39.7
25.3,79.5,0.402,227,39.7
25.3,79.5,0.402,227,39.7
25.3,79.5,0.402,227,39.8
25.2,79.5,0.399,227,39.8
25.2,79.5,0.399,227,39.8
25.2,79.6,0.399,227,39.8
25.2,79.6,0.399,227,39.8
25.0,79.6,0.397,227,39.8
25.0,79.6,0.397,228,39.8
25.0,79.7,0.397,228,39.8
25.0,79.7,0.397,228,39.8
25.0,79.7,0.397,228,39.9
25.0,79.7,0.397,228,39.9
25.0,79.7,0.397,228,39.9
24.8,79.8,0.394,228,39.9
24.8,79.8,0.394,228,39.9
24.8,79.8,0.394,228,39.9
24.8,79.8,0.394,228,39.9
24.7,79.8,0.392,228,39.9
24.8,79.9,0.394,228,39.9
24.7,79.9,0.392,228,39.9
24.7,79.9,0.392,228,40.0
24.7,79.9,0.392,228,40.0
24.6,79.9,0.391,228,40.0
24.5,80.0,0.389,228,40.0
24.5,80.0,0.389,229,40.0
24.5,80.0,0.389,229,40.0
24.5,80.0,0.389,229,40.0
24.3,80.1,0.386,229,40.0
24.3,80.1,0.386,229,40.0
24.3,80.1,0.386,229,40.1
24.3,80.1,0.385,229,40.1
24.3,80.1,0.386,229,40.1
24.2,80.2,0.384,229,40.1
24.2,80.2,0.384,229,40.1
24.2,80.2,0.384,229,40.1
24.0,80.2,0.381,229,40.1
23.8,80.2,0.378,229,40.1
23.8,80.3,0.378,229,40.1
23.8,80.3,0.378,229,40.1
23.7,80.3,0.376,229,40.2
23.7,80.3,0.376,229,40.2
23.7,80.3,0.376,230,40.2
23.7,80.4,0.376,230,40.2
23.2,80.4,0.368,230,40.2
23.2,80.4,0.368,230,40.2
23.2,80.4,0.368,230,40.2
23.2,80.4,0.368,230,40.2
23.3,80.5,0.370,230,40.2
23.2,80.5,0.368,230,40.3
23.5,80.5,0.373,230,40.3
23.5,80.5,0.373,230,40.3
23.3,80.6,0.370,230,40.3
23.3,80.6,0.370,230,40.3
23.2,80.6,0.368,230,40.3
23.2,80.6,0.368,230,40.3
23.2,80.6,0.368,230,40.3
23.2,80.7,0.368,230,40.3
23.0,80.7,0.365,231,40.3
23.0,80.7,0.365,231,40.4
23.0,80.7,0.365,231,40.4
23.0,80.7,0.365,231,40.4
23.0,80.8,0.365,231,40.4
22.8,80.8,0.362,231,40.4
22.8,80.8,0.362,231,40.4
22.8,80.8,0.362,231,40.4
22.8,80.8,0.362,231,40.4
22.8,80.9,0.362,231,40.4
22.8,80.9,0.362,231,40.4
22.7,80.9,0.360,231,40.5
22.7,80.9,0.360,231,40.5
22.7,81.0,0.360,231,40.5
22.7,81.0,0.360,231,40.5
22.5,81.0,0.357,231,40.5
17.0,81.0,0.270,231,40.5
16.5,81.0,0.262,232,40.5
16.7,81.1,0.265,232,40.5
16.7,81.1,0.265,232,40.5
16.8,81.1,0.267,232,40.6
16.8,81.1,0.266,232,40.6
16.7,81.1,0.265,232,40.6
16.7,81.2,0.265,232,40.6
16.7,81.2,0.265,232,40.6
16.7,81.2,0.265,232,40.6
16.7,81.2,0.265,232,40.6
16.8,81.2,0.267,232,40.6
16.7,81.3,0.265,232,40.6
16.7,81.3,0.265,232,40.6
16.7,81.3,0.265,232,40.7
16.7,81.3,0.265,232,40.7
16.7,81.4,0.265,232,40.7
16.8,81.4,0.267,232,40.7
16.7,81.4,0.265,233,40.7
16.7,81.4,0.265,233,40.7
16.7,81.4,0.265,233,40.7
16.7,81.5,0.265,233,40.7
16.7,81.5,0.265,233,40.7
16.7,81.5,0.265,233,40.8
16.7,81.5,0.265,233,40.8
16.7,81.5,0.265,233,40.8
16.7,81.6,0.264,233,40.8
16.7,81.6,0.265,233,40.8
16.7,81.6,0.265,233,40.8
16.8,81.6,0.267,233,40.8
16.7,81.6,0.265,233,40.8
16.7,81.7,0.265,233,40.8
16.7,81.7,0.265,233,40.8
16.7,81.7,0.265,233,40.9
16.7,81.7,0.265,234,40.9
16.7,81.8,0.265,234,40.9
16.7,81.8,0.265,234,40.9
16.7,81.8,0.265,234,40.9
16.7,81.8,0.265,234,40.9
16.8,81.8,0.267,234,40.9
16.8,81.9,0.267,234,40.9
16.7,81.9,0.265,234,40.9
16.8,81.9,0.267,234,41.0
16.7,81.9,0.265,234,41.0
16.7,81.9,0.265,234,41.0
16.7,82.0,0.265,234,41.0
16.8,82.0,0.267,234,41.0
16.8,82.0,0.267,234,41.0
16.8,82.0,0.267,234,41.0
16.8,82.0,0.267,234,41.0
16.8,82.1,0.267,234,41.0
16.8,82.1,0.267,235,41.0
16.8,82.1,0.267,235,41.1
16.7,82.1,0.266,235,41.1
16.8,82.1,0.267,235,41.1
17.0,82.2,0.270,235,41.1
16.8,82.2,0.267,235,41.1
16.7,82.2,0.265,235,41.1
16.8,82.2,0.267,235,41.1
16.8,82.3,0.267,235,41.1
17.0,82.3,0.270,235,41.1
17.0,82.3,0.270,235,41.2
17.0,82.3,0.270,235,41.2
17.0,82.3,0.270,235,41.2
17.0,82.4,0.270,235,41.2
17.2,82.4,0.272,235,41.2
17.2,82.4,0.272,235,41.2
17.2,82.4,0.272,235,41.2
17.0,82.4,0.270,236,41.2
17.2,82.5,0.272,236,41.2
17.0,82.5,0.270,236,41.2
17.0,82.5,0.270,236,41.3
17.2,82.5,0.272,236,41.3
17.0,82.5,0.270,236,41.3
17.2,82.6,0.272,236,41.3
17.2,82.6,0.272,236,41.3
17.2,82.6,0.272,236,41.3
17.2,82.6,0.272,236,41.3
17.2,82.7,0.272,236,41.3
17.2,82.7,0.272,236,41.3
17.2,82.7,0.272,236,41.4
17.2,82.7,0.272,236,41.4
17.2,82.7,0.272,236,41.4
17.2,82.8,0.272,236,41.4
17.2,82.8,0.272,237,41.4
17.2,82.8,0.272,237,41.4
17.2,82.8,0.272,237,41.4
17.2,82.8,0.272,237,41.4
17.2,82.9,0.272,237,41.4
17.2,82.9,0.272,237,41.4
17.2,82.9,0.272,237,41.5
17.2,82.9,0.272,237,41.5
17.2,82.9,0.272,237,41.5
17.2,83.0,0.272,237,41.5
17.2,83.0,0.272,237,41.5
17.2,83.0,0.272,237,41.5
17.2,83.0,0.272,237,41.5
17.2,83.1,0.272,237,41.5
17.2,83.1,0.272,237,41.5
17.2,83.1,0.272,237,41.6
17.2,83.1,0.272,237,41.6
17.2,83.1,0.272,238,41.6
17.2,83.2,0.272,238,41.6
17.2,83.2,0.272,238,41.6
17.0,83.2,0.270,238,41.6
17.0,83.2,0.270,238,41.6
17.2,83.2,0.272,238,41.6
17.2,83.3,0.272,238,41.6
17.2,83.3,0.272,238,41.6
17.2,83.3,0.272,238,41.7
17.2,83.3,0.272,238,41.7
17.2,83.3,0.272,238,41.7
17.2,83.4,0.272,238,41.7
17.2,83.4,0.272,238,41.7
17.2,83.4,0.272,238,41.7
17.2,83.4,0.272,238,41.7
17.2,83.4,0.272,238,41.7
17.2,83.5,0.272,238,41.7
17.2,83.5,0.272,239,41.8
17.2,83.5,0.272,239,41.8
17.3,83.5,0.275,239,41.8
17.3,83.6,0.274,239,41.8
17.2,83.6,0.272,239,41.8
17.3,83.6,0.275,239,41.8
17.3,83.6,0.274,239,41.8
17.3,83.6,0.275,239,41.8
17.3,83.7,0.275,239,41.8
17.3,83.7,0.275,239,41.8
17.3,83.7,0.275,239,41.9
17.5,83.7,0.278,239,41.9
17.5,83.7,0.278,239,41.9
17.5,83.8,0.278,239,41.9
17.5,83.8,0.278,239,41.9
17.5,83.8,0.278,239,41.9
17.7,83.8,0.280,240,41.9
17.6,83.8,0.279,240,41.9
17.7,83.9,0.280,240,41.9
17.7,83.9,0.280,240,41.9
17.7,83.9,0.280,240,42.0
17.8,83.9,0.283,240,42.0
17.8,84.0,0.283,240,42.0
18.0,84.0,0.286,240,42.0
18.0,84.0,0.286,240,42.0
18.0,84.0,0.286,240,42.0
18.0,84.0,0.286,240,42.0
18.2,84.1,0.288,240,42.0
18.2,84.1,0.288,240,42.0
18.3,84.1,0.290,240,42.1
18.3,84.1,0.291,240,42.1
18.3,84.1,0.291,240,42.1
18.5,84.2,0.294,240,42.1
18.5,84.2,0.294,241,42.1
18.5,84.2,0.294,241,42.1
18.7,84.2,0.296,241,42.1
18.8,84.2,0.299,241,42.1
18.8,84.3,0.299,241,42.1
19.0,84.3,0.302,241,42.1
19.0,84.3,0.302,241,42.2
19.1,84.3,0.303,241,42.2
19.2,84.4,0.304,241,42.2
19.2,84.4,0.304,241,42.2
19.3,84.4,0.307,241,42.2
19.3,84.4,0.307,241,42.2
19.5,84.4,0.310,241,42.2
19.5,84.5,0.310,241,42.2
19.7,84.5,0.312,241,42.2
19.8,84.5,0.315,241,42.3
19.8,84.5,0.315,241,42.3
20.0,84.5,0.317,242,42.3
20.2,84.6,0.320,242,42.3
20.2,84.6,0.320,242,42.3
20.2,84.6,0.320,242,42.3
20.3,84.6,0.323,242,42.3
20.5,84.6,0.325,242,42.3
20.7,84.7,0.328,242,42.3
20.8,84.7,0.331,242,42.3
20.8,84.7,0.331,242,42.4
21.0,84.7,0.333,242,42.4
21.0,84.8,0.333,242,42.4
21.2,84.8,0.336,242,42.4
21.3,84.8,0.339,242,42.4
21.5,84.8,0.341,242,42.4
21.5,84.8,0.341,242,42.4
21.7,84.9,0.344,242,42.4
21.8,84.9,0.347,243,42.4
22.0,84.9,0.349,243,42.5
22.2,84.9,0.352,243,42.5
22.3,84.9,0.354,243,42.5
22.3,85.0,0.354,243,42.5
22.5,85.0,0.357,243,42.5
22.7,85.0,0.360,243,42.5
22.7,85.0,0.360,243,42.5
23.0,85.0,0.365,243,42.5
23.0,85.1,0.365,243,42.5
23.2,85.1,0.368,243,42.5
23.3,85.1,0.370,243,42.6
23.5,85.1,0.373,243,42.6
23.7,85.1,0.376,243,42.6
23.7,85.2,0.376,243,42.6
23.8,85.2,0.378,243,42.6
24.1,85.2,0.382,243,42.6
24.2,85.2,0.384,244,42.6
24.5,85.3,0.389,244,42.6
24.7,85.3,0.392,244,42.6
24.8,85.3,0.394,244,42.7
25.0,85.3,0.397,244,42.7
25.2,85.3,0.399,244,42.7
25.3,85.4,0.402,244,42.7
25.5,85.4,0.405,244,42.7
25.7,85.4,0.407,244,42.7
25.8,85.4,0.410,244,42.7
26.0,85.4,0.413,244,42.7
26.2,85.5,0.415,244,42.7
26.5,85.5,0.421,244,42.7
26.7,85.5,0.423,244,42.8
26.8,85.5,0.426,244,42.8
27.0,85.5,0.429,244,42.8
27.2,85.6,0.431,244,42.8
27.5,85.6,0.436,245,42.8
27.7,85.6,0.439,245,42.8
27.8,85.6,0.442,245,42.8
28.0,85.7,0.444,245,42.8
28.2,85.7,0.447,245,42.8
28.5,85.7,0.452,245,42.9
28.7,85.7,0.455,245,42.9
28.8,85.7,0.458,245,42.9
29.2,85.8,0.463,245,42.9
29.3,85.8,0.466,245,42.9
29.5,85.8,0.468,245,42.9
