Force (N),Position (mm),Stress (MPa),Strain (%),Time (min)
0.167,0.00,0.00855,0.00,0.00361
0.167,0.00,0.00855,0.00,0.00398
0.167,0.00,0.00855,0.00,0.00434
0.167,0.000627,0.00855,0.00179,0.00470
0.170,0.00100,0.00873,0.00286,0.00507
0.333,0.00142,0.0171,0.00405,0.00543
0.604,0.00281,0.0310,0.00804,0.00579
0.735,0.00321,0.0377,0.00916,0.00615
1.10,0.00400,0.0564,0.0114,0.00652
1.50,0.00500,0.0769,0.0143,0.00688
1.84,0.00535,0.0945,0.0153,0.00724
2.17,0.00600,0.111,0.0171,0.00760
2.69,0.00700,0.138,0.0200,0.00797
2.96,0.00725,0.152,0.0207,0.00833
3.40,0.00821,0.175,0.0235,0.00869
3.86,0.00938,0.198,0.0268,0.00905
4.34,0.0100,0.222,0.0286,0.00942
4.83,0.0107,0.248,0.0305,0.00978
5.14,0.0118,0.264,0.0338,0.0101
5.53,0.0121,0.283,0.0344,0.0105
6.04,0.0130,0.310,0.0371,0.0109
6.32,0.0135,0.324,0.0385,0.0112
6.73,0.0147,0.345,0.0419,0.0116
7.28,0.0150,0.373,0.0429,0.0120
7.51,0.0160,0.385,0.0458,0.0123
7.90,0.0170,0.405,0.0486,0.0127
8.30,0.0174,0.426,0.0497,0.0130
8.60,0.0180,0.441,0.0514,0.0134
8.94,0.0188,0.458,0.0538,0.0138
9.33,0.0200,0.478,0.0571,0.0141
9.70,0.0210,0.497,0.0600,0.0145
9.90,0.0214,0.508,0.0611,0.0149
10.2,0.0220,0.523,0.0629,0.0152
10.5,0.0228,0.537,0.0652,0.0156
10.8,0.0237,0.555,0.0676,0.0159
11.0,0.0240,0.564,0.0686,0.0163
11.4,0.0250,0.583,0.0714,0.0167
11.6,0.0254,0.597,0.0726,0.0170
11.9,0.0264,0.610,0.0753,0.0174
12.1,0.0274,0.622,0.0782,0.0178
12.5,0.0280,0.639,0.0800,0.0181
12.7,0.0290,0.651,0.0829,0.0185
13.0,0.0296,0.668,0.0845,0.0188
13.2,0.0300,0.675,0.0857,0.0192
13.5,0.0310,0.692,0.0886,0.0196
13.6,0.0317,0.699,0.0907,0.0199
13.9,0.0321,0.711,0.0918,0.0203
14.0,0.0330,0.718,0.0943,0.0207
14.2,0.0339,0.726,0.0969,0.0210
14.2,0.0343,0.729,0.0981,0.0214
14.3,0.0350,0.735,0.100,0.0217
14.4,0.0361,0.736,0.103,0.0221
14.5,0.0370,0.744,0.106,0.0225
14.5,0.0379,0.744,0.108,0.0228
14.5,0.0383,0.744,0.109,0.0232
14.5,0.0390,0.744,0.111,0.0236
14.5,0.0400,0.744,0.114,0.0239
14.5,0.0405,0.744,0.116,0.0243
14.5,0.0410,0.744,0.117,0.0246
14.5,0.0420,0.744,0.120,0.0250
14.5,0.0427,0.744,0.122,0.0254
14.5,0.0438,0.744,0.125,0.0257
14.5,0.0440,0.744,0.126,0.0261
14.6,0.0448,0.751,0.128,0.0265
14.7,0.0452,0.752,0.129,0.0268
14.7,0.0460,0.752,0.131,0.0272
14.7,0.0470,0.752,0.134,0.0275
14.7,0.0474,0.752,0.135,0.0279
14.7,0.0480,0.752,0.137,0.0283
14.7,0.0492,0.752,0.141,0.0286
14.7,0.0500,0.752,0.143,0.0290
14.7,0.0510,0.752,0.146,0.0294
14.7,0.0514,0.752,0.147,0.0297
14.7,0.0520,0.752,0.149,0.0301
14.7,0.0530,0.752,0.151,0.0304
14.7,0.0536,0.752,0.153,0.0308
14.7,0.0540,0.752,0.154,0.0312
14.7,0.0550,0.752,0.157,0.0315
14.7,0.0558,0.752,0.159,0.0319
14.7,0.0561,0.752,0.160,0.0323
14.7,0.0575,0.752,0.164,0.0326
14.7,0.0580,0.752,0.166,0.0330
14.7,0.0590,0.752,0.169,0.0333
14.7,0.0590,0.752,0.169,0.0337
14.7,0.0601,0.752,0.172,0.0341
14.7,0.0610,0.752,0.174,0.0344
14.7,0.0610,0.752,0.174,0.0348
14.7,0.0620,0.752,0.177,0.0352
14.7,0.0627,0.752,0.179,0.0355
14.7,0.0640,0.752,0.183,0.0359
14.7,0.0645,0.752,0.184,0.0362
14.7,0.0650,0.752,0.186,0.0366
14.7,0.0660,0.752,0.189,0.0370
14.7,0.0667,0.752,0.190,0.0373
14.5,0.0671,0.744,0.192,0.0377
14.5,0.0680,0.744,0.194,0.0381
14.5,0.0689,0.744,0.197,0.0384
14.5,0.0692,0.744,0.198,0.0388
14.5,0.0706,0.744,0.202,0.0391
14.5,0.0710,0.744,0.203,0.0395
14.6,0.0720,0.747,0.206,0.0399
14.5,0.0728,0.745,0.208,0.0402
14.5,0.0732,0.744,0.209,0.0406
14.5,0.0740,0.744,0.211,0.0410
14.5,0.0750,0.744,0.214,0.0413
14.5,0.0754,0.744,0.215,0.0417
14.5,0.0760,0.744,0.217,0.0420
14.5,0.0770,0.744,0.220,0.0424
14.5,0.0774,0.744,0.221,0.0428
14.5,0.0780,0.744,0.223,0.0431
14.5,0.0784,0.744,0.224,0.0435
14.5,0.0790,0.744,0.226,0.0439
14.5,0.0802,0.744,0.229,0.0442
14.5,0.0810,0.744,0.231,0.0446
14.5,0.0820,0.744,0.234,0.0449
14.5,0.0823,0.744,0.235,0.0453
14.5,0.0830,0.744,0.237,0.0457
14.5,0.0840,0.744,0.240,0.0460
14.6,0.0845,0.748,0.242,0.0464
14.7,0.0850,0.752,0.243,0.0468
14.7,0.0860,0.752,0.246,0.0471
14.7,0.0867,0.752,0.248,0.0475
14.7,0.0880,0.752,0.251,0.0478
14.7,0.0885,0.752,0.253,0.0482
14.7,0.0890,0.752,0.254,0.0486
14.5,0.0900,0.744,0.257,0.0489
14.5,0.0907,0.744,0.259,0.0493
14.5,0.0911,0.744,0.260,0.0497
14.5,0.0920,0.744,0.263,0.0500
14.5,0.0929,0.744,0.265,0.0504
14.5,0.0933,0.744,0.266,0.0507
14.5,0.0940,0.744,0.269,0.0511
14.5,0.0948,0.744,0.271,0.0515
14.5,0.0957,0.744,0.273,0.0518
14.5,0.0960,0.744,0.274,0.0522
14.5,0.0970,0.742,0.277,0.0526
14.3,0.0976,0.735,0.279,0.0529
14.5,0.0980,0.744,0.280,0.0533
14.5,0.0990,0.744,0.283,0.0536
14.5,0.0998,0.744,0.285,0.0540
14.5,0.101,0.744,0.289,0.0544
14.5,0.102,0.744,0.290,0.0547
14.5,0.102,0.744,0.291,0.0551
14.5,0.103,0.744,0.294,0.0555
14.5,0.104,0.744,0.296,0.0558
14.5,0.104,0.744,0.298,0.0562
14.5,0.105,0.744,0.300,0.0565
14.5,0.106,0.744,0.303,0.0569
14.5,0.106,0.744,0.304,0.0573
14.5,0.107,0.744,0.306,0.0576
14.5,0.108,0.744,0.309,0.0580
14.5,0.109,0.744,0.310,0.0584
14.5,0.109,0.744,0.311,0.0587
14.5,0.110,0.744,0.314,0.0591
14.5,0.111,0.744,0.316,0.0594
14.5,0.111,0.744,0.317,0.0598
14.5,0.112,0.744,0.320,0.0602
14.5,0.113,0.744,0.323,0.0605
14.5,0.114,0.744,0.326,0.0609
14.5,0.115,0.744,0.328,0.0613
14.5,0.115,0.744,0.329,0.0616
14.5,0.116,0.744,0.331,0.0620
14.5,0.117,0.744,0.334,0.0623
14.5,0.117,0.744,0.335,0.0627
14.5,0.118,0.744,0.337,0.0631
14.5,0.119,0.744,0.340,0.0634
14.5,0.119,0.744,0.341,0.0638
14.5,0.120,0.744,0.343,0.0642
14.5,0.121,0.744,0.346,0.0645
14.5,0.122,0.744,0.347,0.0649
14.5,0.122,0.744,0.349,0.0652
14.5,0.123,0.744,0.351,0.0656
14.5,0.124,0.744,0.354,0.0660
14.5,0.124,0.744,0.355,0.0663
14.5,0.125,0.744,0.357,0.0667
14.3,0.126,0.735,0.360,0.0671
14.4,0.126,0.738,0.361,0.0674
14.5,0.128,0.744,0.365,0.0678
14.5,0.128,0.744,0.366,0.0681
14.5,0.129,0.744,0.369,0.0685
14.5,0.129,0.744,0.370,0.0689
14.5,0.130,0.744,0.372,0.0692
14.5,0.131,0.744,0.374,0.0696
14.5,0.132,0.744,0.377,0.0700
14.5,0.133,0.744,0.379,0.0703
14.5,0.133,0.744,0.380,0.0707
14.5,0.134,0.744,0.383,0.0710
14.5,0.135,0.744,0.385,0.0714
14.5,0.135,0.744,0.386,0.0718
14.5,0.136,0.744,0.389,0.0721
14.5,0.137,0.744,0.391,0.0725
14.5,0.137,0.744,0.392,0.0729
14.5,0.138,0.744,0.394,0.0732
14.5,0.139,0.744,0.397,0.0736
14.5,0.139,0.744,0.398,0.0739
14.5,0.141,0.744,0.402,0.0743
14.5,0.141,0.744,0.404,0.0747
14.5,0.142,0.744,0.406,0.0750
14.5,0.142,0.744,0.406,0.0754
14.5,0.143,0.744,0.409,0.0758
14.5,0.144,0.744,0.411,0.0761
14.5,0.145,0.742,0.414,0.0765
14.3,0.146,0.735,0.416,0.0768
14.3,0.146,0.735,0.417,0.0772
14.3,0.147,0.735,0.419,0.0776
14.3,0.148,0.735,0.422,0.0779
14.3,0.148,0.735,0.423,0.0783
14.3,0.149,0.735,0.426,0.0787
14.3,0.150,0.735,0.429,0.0790
14.3,0.150,0.735,0.430,0.0794
14.3,0.151,0.735,0.431,0.0797
14.3,0.152,0.735,0.434,0.0801
14.4,0.153,0.740,0.436,0.0805
14.5,0.154,0.744,0.440,0.0808
14.5,0.154,0.744,0.441,0.0812
14.4,0.155,0.737,0.443,0.0816
14.5,0.155,0.742,0.443,0.0819
14.3,0.156,0.735,0.446,0.0823
14.3,0.157,0.735,0.448,0.0826
14.3,0.158,0.735,0.451,0.0830
14.3,0.159,0.735,0.454,0.0834
14.5,0.159,0.744,0.455,0.0837
14.5,0.160,0.744,0.457,0.0841
14.5,0.161,0.744,0.460,0.0845
14.5,0.161,0.744,0.461,0.0848
14.5,0.162,0.744,0.463,0.0852
14.5,0.163,0.744,0.466,0.0856
14.5,0.163,0.744,0.466,0.0859
14.5,0.164,0.744,0.468,0.0863
14.5,0.165,0.744,0.471,0.0866
14.5,0.166,0.744,0.473,0.0870
14.5,0.167,0.744,0.477,0.0874
14.5,0.167,0.744,0.478,0.0877
14.4,0.168,0.736,0.480,0.0881
14.3,0.169,0.735,0.483,0.0885
14.3,0.170,0.735,0.485,0.0888
14.3,0.170,0.735,0.486,0.0892
14.3,0.171,0.735,0.489,0.0895
14.3,0.172,0.735,0.491,0.0899
14.3,0.172,0.735,0.492,0.0903
14.3,0.174,0.735,0.496,0.0906
14.3,0.174,0.735,0.497,0.0910
14.3,0.174,0.735,0.498,0.0914
14.3,0.175,0.735,0.500,0.0917
14.3,0.176,0.735,0.503,0.0921
14.3,0.177,0.735,0.506,0.0924
14.3,0.178,0.735,0.509,0.0928
14.3,0.178,0.735,0.510,0.0932
14.3,0.179,0.735,0.511,0.0935
14.3,0.180,0.735,0.514,0.0939
14.3,0.180,0.735,0.515,0.0943
14.3,0.181,0.735,0.517,0.0946
14.3,0.181,0.735,0.518,0.0950
14.3,0.182,0.735,0.520,0.0953
14.3,0.183,0.735,0.523,0.0957
14.3,0.184,0.735,0.526,0.0961
14.3,0.185,0.735,0.528,0.0964
14.3,0.185,0.735,0.529,0.0968
14.3,0.186,0.735,0.531,0.0972
14.5,0.187,0.744,0.534,0.0975
14.5,0.187,0.744,0.536,0.0979
14.5,0.188,0.744,0.537,0.0982
14.5,0.189,0.744,0.540,0.0986
14.5,0.190,0.744,0.542,0.0990
14.5,0.191,0.744,0.546,0.0993
14.7,0.191,0.752,0.547,0.0997
14.7,0.192,0.752,0.549,0.100
14.7,0.193,0.754,0.551,0.100
14.8,0.194,0.761,0.553,0.101
14.8,0.194,0.761,0.554,0.101
14.8,0.195,0.761,0.557,0.102
15.0,0.196,0.768,0.560,0.102
15.0,0.196,0.769,0.561,0.102
15.0,0.197,0.769,0.563,0.103
15.0,0.198,0.769,0.565,0.103
15.0,0.199,0.769,0.568,0.103
15.1,0.199,0.776,0.569,0.104
15.2,0.200,0.778,0.571,0.104
15.2,0.201,0.778,0.573,0.104
15.2,0.201,0.778,0.574,0.105
15.2,0.202,0.778,0.578,0.105
15.2,0.203,0.778,0.580,0.105
15.3,0.204,0.786,0.583,0.106
15.3,0.205,0.786,0.585,0.106
15.3,0.205,0.786,0.586,0.107
15.3,0.206,0.786,0.589,0.107
15.3,0.207,0.786,0.591,0.107
15.3,0.207,0.786,0.592,0.108
15.3,0.208,0.786,0.594,0.108
15.3,0.209,0.786,0.597,0.108
15.5,0.209,0.795,0.598,0.109
15.5,0.210,0.795,0.600,0.109
15.5,0.211,0.795,0.603,0.109
15.6,0.212,0.799,0.604,0.110
15.7,0.212,0.803,0.606,0.110
15.7,0.213,0.803,0.609,0.111
15.7,0.214,0.803,0.611,0.111
15.8,0.214,0.812,0.612,0.111
15.8,0.215,0.812,0.615,0.112
15.8,0.216,0.812,0.617,0.112
15.8,0.216,0.812,0.618,0.112
15.8,0.218,0.812,0.622,0.113
16.0,0.218,0.821,0.623,0.113
16.0,0.219,0.821,0.626,0.113
16.0,0.219,0.821,0.626,0.114
16.0,0.220,0.821,0.629,0.114
16.0,0.221,0.821,0.630,0.115
16.0,0.222,0.821,0.634,0.115
16.2,0.222,0.829,0.636,0.115
16.2,0.223,0.829,0.637,0.116
16.2,0.224,0.829,0.640,0.116
16.2,0.225,0.829,0.642,0.116
16.2,0.225,0.829,0.643,0.117
16.2,0.226,0.829,0.646,0.117
16.2,0.227,0.829,0.648,0.117
16.2,0.227,0.829,0.649,0.118
16.2,0.228,0.829,0.651,0.118
16.3,0.229,0.838,0.654,0.119
16.3,0.230,0.838,0.657,0.119
16.3,0.231,0.838,0.659,0.119
16.3,0.231,0.838,0.661,0.120
16.3,0.232,0.838,0.663,0.120
16.3,0.232,0.838,0.664,0.120
16.3,0.233,0.838,0.667,0.121
16.3,0.234,0.838,0.669,0.121
16.3,0.235,0.838,0.671,0.121
16.3,0.236,0.838,0.673,0.122
16.3,0.236,0.838,0.674,0.122
16.3,0.237,0.838,0.677,0.123
16.3,0.238,0.838,0.679,0.123
16.3,0.238,0.838,0.680,0.123
16.3,0.239,0.838,0.683,0.124
16.3,0.240,0.838,0.685,0.124
16.3,0.240,0.838,0.687,0.124
16.3,0.241,0.838,0.689,0.125
16.3,0.242,0.838,0.691,0.125
16.4,0.242,0.842,0.693,0.125
16.4,0.243,0.839,0.694,0.126
16.5,0.244,0.846,0.697,0.126
16.5,0.245,0.846,0.699,0.127
16.5,0.245,0.846,0.700,0.127
16.5,0.246,0.846,0.703,0.127
16.5,0.247,0.846,0.705,0.128
16.5,0.248,0.846,0.709,0.128
16.5,0.249,0.846,0.710,0.128
16.5,0.249,0.846,0.711,0.129
16.5,0.250,0.846,0.713,0.129
16.5,0.251,0.846,0.717,0.129
16.5,0.251,0.846,0.718,0.130
16.5,0.252,0.846,0.720,0.130
16.5,0.253,0.846,0.723,0.131
16.5,0.253,0.846,0.724,0.131
16.5,0.254,0.846,0.726,0.131
16.5,0.255,0.846,0.729,0.132
16.5,0.256,0.846,0.730,0.132
16.5,0.256,0.846,0.731,0.132
16.5,0.257,0.846,0.734,0.133
16.5,0.258,0.846,0.736,0.133
16.5,0.258,0.846,0.738,0.133
16.5,0.259,0.846,0.740,0.134
16.5,0.260,0.846,0.743,0.134
16.5,0.261,0.846,0.746,0.134
16.5,0.262,0.846,0.748,0.135
16.5,0.262,0.846,0.749,0.135
16.5,0.263,0.846,0.751,0.136
16.5,0.264,0.846,0.754,0.136
16.5,0.264,0.846,0.755,0.136
16.5,0.265,0.846,0.757,0.137
16.5,0.266,0.845,0.760,0.137
16.3,0.266,0.838,0.760,0.137
16.5,0.267,0.846,0.763,0.138
16.5,0.268,0.846,0.766,0.138
16.4,0.269,0.840,0.768,0.138
16.3,0.269,0.838,0.769,0.139
16.5,0.270,0.846,0.773,0.139
16.5,0.271,0.846,0.774,0.140
16.5,0.271,0.846,0.775,0.140
16.5,0.273,0.846,0.779,0.140
16.5,0.273,0.846,0.780,0.141
16.5,0.274,0.846,0.783,0.141
16.5,0.275,0.846,0.785,0.141
16.5,0.275,0.846,0.786,0.142
16.5,0.276,0.846,0.789,0.142
16.5,0.277,0.846,0.791,0.142
16.5,0.277,0.846,0.793,0.143
16.5,0.278,0.846,0.794,0.143
16.5,0.279,0.846,0.797,0.144
16.5,0.280,0.846,0.799,0.144
16.5,0.281,0.846,0.803,0.144
16.5,0.281,0.846,0.804,0.145
16.5,0.282,0.846,0.806,0.145
16.5,0.283,0.846,0.809,0.145
16.5,0.283,0.846,0.810,0.146
16.5,0.284,0.846,0.811,0.146
16.6,0.284,0.849,0.812,0.146
16.7,0.285,0.855,0.814,0.147
16.5,0.286,0.847,0.818,0.147
16.7,0.287,0.855,0.820,0.148
16.7,0.288,0.855,0.823,0.148
16.7,0.288,0.855,0.824,0.148
16.7,0.289,0.855,0.826,0.149
16.7,0.290,0.855,0.829,0.149
16.7,0.290,0.855,0.830,0.149
16.8,0.291,0.862,0.831,0.150
16.8,0.292,0.863,0.834,0.150
16.8,0.293,0.863,0.836,0.150
16.8,0.294,0.863,0.840,0.151
16.8,0.294,0.863,0.841,0.151
16.8,0.295,0.863,0.843,0.152
16.8,0.296,0.863,0.846,0.152
16.8,0.297,0.863,0.848,0.152
16.8,0.297,0.863,0.849,0.153
16.8,0.298,0.863,0.851,0.153
16.8,0.299,0.863,0.854,0.153
16.8,0.299,0.863,0.855,0.154
16.8,0.300,0.863,0.857,0.154
16.8,0.301,0.863,0.859,0.154
16.8,0.302,0.863,0.862,0.155
16.8,0.302,0.863,0.863,0.155
16.8,0.303,0.863,0.866,0.156
16.8,0.304,0.863,0.867,0.156
16.8,0.304,0.863,0.869,0.156
16.8,0.305,0.863,0.871,0.157
16.8,0.306,0.863,0.874,0.157
16.8,0.307,0.863,0.877,0.157
16.8,0.308,0.863,0.879,0.158
16.8,0.308,0.863,0.880,0.158
16.8,0.309,0.863,0.883,0.158
16.8,0.310,0.863,0.885,0.159
16.8,0.310,0.863,0.886,0.159
16.8,0.311,0.863,0.889,0.160
16.8,0.312,0.863,0.891,0.160
16.8,0.312,0.863,0.892,0.160
16.8,0.313,0.863,0.894,0.161
17.0,0.314,0.872,0.897,0.161
17.0,0.314,0.872,0.899,0.161
17.0,0.315,0.872,0.900,0.162
17.0,0.316,0.872,0.903,0.162
16.9,0.317,0.866,0.905,0.162
16.8,0.317,0.863,0.906,0.163
16.8,0.318,0.863,0.909,0.163
16.8,0.319,0.863,0.911,0.163
17.0,0.319,0.872,0.912,0.164
17.0,0.321,0.872,0.916,0.164
17.0,0.321,0.872,0.917,0.165
17.0,0.322,0.872,0.920,0.165
17.0,0.323,0.872,0.922,0.165
17.0,0.323,0.872,0.924,0.166
17.0,0.324,0.872,0.926,0.166
17.0,0.325,0.872,0.929,0.166
17.0,0.325,0.872,0.930,0.167
17.0,0.326,0.872,0.931,0.167
17.0,0.327,0.872,0.934,0.167
17.0,0.328,0.872,0.936,0.168
17.0,0.328,0.872,0.937,0.168
17.0,0.329,0.872,0.940,0.169
17.1,0.330,0.878,0.942,0.169
17.1,0.330,0.879,0.943,0.169
17.1,0.331,0.877,0.946,0.170
17.0,0.332,0.872,0.948,0.170
17.1,0.332,0.875,0.950,0.170
17.0,0.333,0.874,0.951,0.171
17.1,0.334,0.879,0.954,0.171
17.0,0.334,0.872,0.955,0.171
17.0,0.335,0.872,0.958,0.172
17.0,0.336,0.872,0.961,0.172
17.0,0.337,0.872,0.963,0.173
17.0,0.338,0.872,0.966,0.173
17.0,0.339,0.872,0.967,0.173
17.0,0.339,0.872,0.969,0.174
17.0,0.340,0.872,0.971,0.174
17.0,0.341,0.872,0.973,0.174
17.0,0.341,0.872,0.975,0.175
17.0,0.342,0.872,0.977,0.175
17.0,0.343,0.872,0.980,0.175
17.0,0.343,0.872,0.981,0.176
17.0,0.344,0.872,0.983,0.176
17.0,0.345,0.872,0.986,0.177
17.0,0.345,0.872,0.987,0.177
17.0,0.346,0.872,0.989,0.177
17.0,0.347,0.872,0.991,0.178
17.0,0.348,0.872,0.993,0.178
17.0,0.348,0.872,0.994,0.178
17.0,0.349,0.872,0.997,0.179
17.0,0.350,0.872,0.999,0.179
17.0,0.351,0.872,1.00,0.179
17.0,0.352,0.872,1.00,0.180
17.0,0.352,0.872,1.01,0.180
17.0,0.353,0.872,1.01,0.181
17.0,0.354,0.872,1.01,0.181
17.0,0.354,0.872,1.01,0.181
17.0,0.355,0.872,1.01,0.182
17.0,0.356,0.872,1.02,0.182
17.0,0.356,0.872,1.02,0.182
17.0,0.357,0.872,1.02,0.183
17.0,0.358,0.872,1.02,0.183
17.0,0.359,0.872,1.02,0.183
17.0,0.359,0.872,1.03,0.184
17.0,0.360,0.872,1.03,0.184
17.0,0.361,0.872,1.03,0.185
17.0,0.361,0.872,1.03,0.185
17.0,0.362,0.872,1.03,0.185
17.0,0.363,0.872,1.04,0.186
17.0,0.363,0.872,1.04,0.186
17.0,0.365,0.872,1.04,0.186
17.0,0.365,0.872,1.04,0.187
17.0,0.366,0.872,1.05,0.187
17.0,0.367,0.872,1.05,0.187
17.0,0.367,0.872,1.05,0.188
17.0,0.368,0.872,1.05,0.188
17.0,0.369,0.872,1.05,0.189
17.0,0.369,0.872,1.05,0.189
17.0,0.370,0.872,1.06,0.189
17.0,0.371,0.872,1.06,0.190
17.0,0.372,0.872,1.06,0.190
17.0,0.372,0.872,1.06,0.190
17.0,0.373,0.872,1.07,0.191
17.0,0.374,0.872,1.07,0.191
17.0,0.374,0.872,1.07,0.191
17.0,0.375,0.872,1.07,0.192
17.0,0.376,0.872,1.07,0.192
17.0,0.377,0.872,1.08,0.193
17.0,0.378,0.872,1.08,0.193
17.0,0.378,0.872,1.08,0.193
17.0,0.379,0.872,1.08,0.194
17.0,0.380,0.872,1.09,0.194
17.0,0.380,0.872,1.09,0.194
17.0,0.381,0.872,1.09,0.195
17.0,0.382,0.872,1.09,0.195
17.0,0.383,0.872,1.09,0.195
17.0,0.384,0.872,1.10,0.196
17.0,0.384,0.872,1.10,0.196
17.0,0.385,0.872,1.10,0.196
17.0,0.386,0.872,1.10,0.197
17.0,0.386,0.872,1.10,0.197
17.0,0.387,0.872,1.11,0.198
17.0,0.387,0.872,1.11,0.198
17.0,0.388,0.872,1.11,0.198
17.0,0.389,0.872,1.11,0.199
17.0,0.390,0.872,1.11,0.199
17.0,0.391,0.872,1.12,0.199
17.0,0.391,0.872,1.12,0.200
17.0,0.392,0.872,1.12,0.200
17.0,0.393,0.872,1.12,0.200
17.0,0.393,0.872,1.12,0.201
17.1,0.394,0.879,1.13,0.201
17.2,0.395,0.880,1.13,0.202
17.2,0.396,0.880,1.13,0.202
17.2,0.396,0.880,1.13,0.202
17.2,0.397,0.880,1.14,0.203
17.2,0.398,0.880,1.14,0.203
17.2,0.399,0.880,1.14,0.203
17.2,0.400,0.880,1.14,0.204
17.2,0.400,0.880,1.14,0.204
17.2,0.401,0.880,1.15,0.204
17.2,0.402,0.880,1.15,0.205
17.2,0.402,0.880,1.15,0.205
17.2,0.403,0.880,1.15,0.206
17.2,0.404,0.880,1.15,0.206
17.2,0.405,0.880,1.16,0.206
17.2,0.405,0.880,1.16,0.207
17.2,0.406,0.880,1.16,0.207
17.2,0.407,0.880,1.16,0.207
17.2,0.407,0.880,1.16,0.208
17.2,0.408,0.880,1.17,0.208
17.2,0.409,0.880,1.17,0.208
17.2,0.409,0.880,1.17,0.209
17.2,0.411,0.880,1.17,0.209
17.2,0.411,0.880,1.17,0.210
17.3,0.411,0.889,1.18,0.210
17.3,0.412,0.889,1.18,0.210
17.3,0.413,0.889,1.18,0.211
17.3,0.414,0.889,1.18,0.211
17.3,0.414,0.889,1.18,0.211
17.3,0.415,0.889,1.19,0.212
17.3,0.416,0.889,1.19,0.212
17.3,0.417,0.889,1.19,0.212
17.3,0.417,0.889,1.19,0.213
17.3,0.418,0.889,1.19,0.213
17.3,0.419,0.889,1.20,0.214
17.3,0.420,0.889,1.20,0.214
17.3,0.420,0.889,1.20,0.214
17.3,0.421,0.889,1.20,0.215
17.3,0.422,0.889,1.21,0.215
17.3,0.422,0.889,1.21,0.215
17.2,0.424,0.883,1.21,0.216
17.2,0.424,0.880,1.21,0.216
17.2,0.425,0.880,1.21,0.216
17.2,0.426,0.880,1.22,0.217
17.2,0.426,0.880,1.22,0.217
17.2,0.427,0.880,1.22,0.218
17.2,0.428,0.880,1.22,0.218
17.2,0.428,0.880,1.22,0.218
17.2,0.429,0.880,1.23,0.219
17.2,0.430,0.880,1.23,0.219
17.2,0.431,0.880,1.23,0.219
17.2,0.431,0.880,1.23,0.220
17.2,0.432,0.880,1.23,0.220
17.2,0.433,0.880,1.24,0.220
17.2,0.433,0.880,1.24,0.221
17.2,0.434,0.880,1.24,0.221
17.2,0.435,0.880,1.24,0.222
17.2,0.435,0.880,1.24,0.222
17.2,0.436,0.880,1.25,0.222
17.2,0.437,0.880,1.25,0.223
17.2,0.437,0.880,1.25,0.223
17.2,0.438,0.880,1.25,0.223
17.2,0.439,0.880,1.26,0.224
17.2,0.440,0.880,1.26,0.224
17.2,0.441,0.880,1.26,0.224
17.2,0.442,0.880,1.26,0.225
17.2,0.442,0.880,1.26,0.225
17.2,0.443,0.880,1.27,0.225
17.2,0.444,0.880,1.27,0.226
17.2,0.444,0.880,1.27,0.226
17.2,0.445,0.880,1.27,0.227
17.2,0.446,0.880,1.27,0.227
17.2,0.446,0.880,1.28,0.227
17.2,0.447,0.880,1.28,0.228
17.2,0.448,0.880,1.28,0.228
17.2,0.448,0.880,1.28,0.228
17.3,0.449,0.888,1.28,0.229
17.3,0.450,0.889,1.29,0.229
17.3,0.451,0.889,1.29,0.229
17.3,0.451,0.889,1.29,0.230
17.4,0.452,0.893,1.29,0.230
17.5,0.453,0.897,1.29,0.231
17.5,0.453,0.897,1.29,0.231
17.5,0.455,0.897,1.30,0.231
17.6,0.455,0.904,1.30,0.232
17.7,0.456,0.906,1.30,0.232
17.7,0.457,0.906,1.31,0.232
17.7,0.457,0.906,1.31,0.233
17.8,0.458,0.911,1.31,0.233
17.8,0.459,0.915,1.31,0.233
17.8,0.459,0.915,1.31,0.234
17.8,0.460,0.915,1.31,0.234
18.0,0.461,0.923,1.32,0.235
18.0,0.462,0.923,1.32,0.235
18.0,0.462,0.923,1.32,0.235
18.2,0.463,0.932,1.32,0.236
18.3,0.464,0.938,1.32,0.236
18.5,0.464,0.949,1.33,0.236
18.6,0.465,0.953,1.33,0.237
18.8,0.466,0.965,1.33,0.237
18.9,0.466,0.969,1.33,0.237
19.1,0.468,0.981,1.34,0.238
19.4,0.468,0.992,1.34,0.238
19.7,0.469,1.01,1.34,0.239
19.8,0.470,1.02,1.34,0.239
20.2,0.470,1.04,1.34,0.239
20.4,0.471,1.05,1.35,0.240
20.7,0.472,1.06,1.35,0.240
21.0,0.472,1.08,1.35,0.240
21.5,0.473,1.10,1.35,0.241
21.7,0.474,1.11,1.35,0.241
22.1,0.475,1.13,1.36,0.241
22.4,0.475,1.15,1.36,0.242
22.7,0.476,1.17,1.36,0.242
23.1,0.477,1.19,1.36,0.243
23.4,0.477,1.20,1.36,0.243
23.8,0.478,1.22,1.37,0.243
24.2,0.479,1.24,1.37,0.244
24.5,0.479,1.26,1.37,0.244
25.0,0.481,1.28,1.37,0.244
25.4,0.481,1.30,1.37,0.245
25.7,0.482,1.32,1.38,0.245
26.0,0.483,1.33,1.38,0.245
26.4,0.483,1.35,1.38,0.246
26.8,0.484,1.37,1.38,0.246
27.1,0.485,1.39,1.39,0.247
27.4,0.486,1.41,1.39,0.247
27.8,0.486,1.43,1.39,0.247
28.1,0.487,1.44,1.39,0.248
28.5,0.488,1.46,1.39,0.248
